type_area,price,price_sqft,value_area_sqft,possession_year,ready_to_move,years_until_possession,bhk,project_name,locality,floor_type,floor_num,total_floors,transaction_code,furnishing_code,facing_angle,facing_North,facing_North-East,facing_East,facing_South-East,facing_South,facing_South-West,facing_West,facing_North-West,extra_Garden/Park,extra_Pool,extra_Main Road
1,5440000.0,3600.0,835.0,2024.0,0,-1.0,3.0,978,180,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,8200000.0,4824.0,1700.0,2025.0,0,0.0,3.0,1272,202,1,10.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9300000.0,4897.0,918.0,2024.0,0,-1.0,3.0,1272,202,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6100000.0,5674.0,1075.0,2024.0,0,-1.0,2.0,583,204,1,9.0,14.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
3,9920000.0,4222.0,2349.0,2025.0,0,0.0,3.0,325,204,1,10.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8500000.0,4722.0,990.0,2025.0,1,0.0,3.0,924,66,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5600000.0,4148.0,747.0,2025.0,0,0.0,2.0,1242,79,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,7430000.0,4459.0,1665.0,2024.0,0,-1.0,3.0,1272,202,1,10.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8250000.0,4459.0,1110.0,2025.0,1,0.0,3.0,1272,202,1,2.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9500000.0,5135.0,1100.0,2025.0,1,0.0,3.0,937,204,1,9.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7500000.0,4348.0,1020.0,2025.0,0,0.0,3.0,284,34,1,12.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9500000.0,7594.0,800.0,2025.0,1,0.0,2.0,204,209,1,6.0,12.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6680000.0,4389.0,837.0,2026.0,0,1.0,2.0,1272,202,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7700000.0,4387.0,965.0,2025.0,1,0.0,3.0,492,204,1,1.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9900000.0,5500.0,990.0,2025.0,1,0.0,3.0,924,66,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9810000.0,4200.0,1285.0,2028.0,0,3.0,3.0,1214,179,1,9.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8000000.0,6349.0,882.0,2025.0,1,0.0,2.0,1272,202,1,3.0,5.0,1,84,270.0,0,0,0,0,0,0,1,0,0,0,0
1,8700000.0,4839.0,968.0,2025.0,0,0.0,3.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,10000000.0,5266.0,1899.0,2025.0,0,0.0,3.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7700000.0,4625.0,870.0,2025.0,0,0.0,3.0,558,146,1,5.0,12.0,0,54,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,7000000.0,4727.0,820.0,2025.0,1,0.0,3.0,617,180,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5500000.0,5506.0,599.0,2025.0,1,0.0,2.0,42,34,1,9.0,12.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8500000.0,5724.0,891.0,2025.0,1,0.0,3.0,921,34,1,8.0,14.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6600000.0,3444.0,1053.0,2026.0,0,1.0,3.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,8450000.0,4801.0,1760.0,2026.0,0,1.0,3.0,949,181,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8500000.0,4830.0,1020.0,2026.0,0,1.0,3.0,1103,181,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9100000.0,4800.0,1005.0,2027.0,0,2.0,3.0,750,176,1,14.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7180000.0,4100.0,980.0,2025.0,0,0.0,3.0,581,180,1,10.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6930000.0,4666.0,817.0,2024.0,0,-1.0,2.0,1272,202,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6520000.0,3780.0,1035.0,2024.0,0,-1.0,3.0,284,34,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6500000.0,3575.0,972.0,2026.0,0,1.0,3.0,1218,146,1,5.0,12.0,0,107,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,8100000.0,4602.0,1760.0,2027.0,0,2.0,3.0,949,181,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7700000.0,4400.0,968.0,2025.0,0,0.0,3.0,1274,180,1,9.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8050000.0,4600.0,923.0,2027.0,0,2.0,3.0,979,181,1,4.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8200000.0,4568.0,968.0,2026.0,0,1.0,3.0,920,34,1,1.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6600000.0,3492.0,1040.0,2025.0,0,0.0,3.0,1272,202,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,5500000.0,4104.0,1340.0,2025.0,0,0.0,3.0,618,180,1,7.0,14.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
3,8200000.0,4672.0,1755.0,2024.0,0,-1.0,3.0,129,204,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8500000.0,4843.0,1230.0,2025.0,1,0.0,3.0,961,67,1,1.0,4.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,5200000.0,3540.0,797.0,2024.0,0,-1.0,3.0,626,161,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6830000.0,3900.0,968.0,2025.0,0,0.0,3.0,1272,202,1,11.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,5150000.0,3400.0,1515.0,2025.0,0,0.0,3.0,1359,61,1,5.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,1
3,7740000.000000001,3250.0,2383.0,2027.0,0,2.0,3.0,1272,202,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6600000.0,3882.0,968.0,2025.0,0,0.0,3.0,822,34,1,1.0,1.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,9590000.0,5000.0,1918.0,2024.0,0,-1.0,3.0,590,66,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6900000.0,5726.0,702.0,2025.0,0,0.0,2.0,153,204,1,5.0,22.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,5800000.0,4640.0,687.0,2026.0,0,1.0,2.0,466,180,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6559999.999999999,3800.0,968.0,2024.0,0,-1.0,3.0,284,34,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5800000.0,4328.0,737.0,2025.0,0,0.0,3.0,618,180,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7900000.0,4489.0,980.0,2026.0,0,1.0,3.0,1272,202,1,6.0,14.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,6650000.0,3800.0,960.0,2024.0,0,-1.0,3.0,1264,180,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9230000.0,4500.0,1128.0,2025.0,0,0.0,3.0,977,66,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8100000.0,4186.0,1935.0,2025.0,0,0.0,3.0,992,181,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9000000.0,5114.0,950.0,2025.0,0,0.0,3.0,949,181,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7000000.0,5102.0,878.0,2025.0,1,0.0,3.0,279,66,1,3.0,12.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,8500000.0,4857.0,980.0,2025.0,0,0.0,3.0,1272,202,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5900000.0,4403.0,738.0,2024.0,0,-1.0,3.0,618,180,1,9.0,14.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,5000000.0,3906.0,704.0,2025.0,0,0.0,2.0,509,5,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7409999.999999999,4370.0,932.0,2026.0,0,1.0,3.0,358,180,1,10.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6650000.0,3800.0,1750.0,2026.0,0,1.0,3.0,1202,34,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6000000.0,3727.0,875.0,2026.0,0,1.0,3.0,1272,202,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6559999.999999999,3800.0,926.0,2024.0,0,-1.0,3.0,284,34,1,10.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6900000.0,4570.0,1510.0,2024.0,0,-1.0,3.0,978,180,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7720000.0,4300.0,1042.0,2026.0,0,1.0,3.0,681,34,1,8.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7350000.0,4201.0,90.0,2026.0,0,1.0,3.0,1274,180,1,2.0,22.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,6909999.999999999,3950.0,962.0,2026.0,0,1.0,3.0,822,34,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6559999.999999999,3800.0,948.0,2024.0,0,-1.0,3.0,284,34,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6920000.0,4000.0,968.0,2024.0,0,-1.0,3.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6340000.0,4250.0,820.0,2027.0,0,2.0,3.0,1272,202,1,7.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6400000.0,5289.0,690.0,2025.0,0,0.0,2.0,153,204,1,17.0,22.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,9680000.0,5500.0,968.0,2024.0,0,-1.0,3.0,949,181,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8800000.0,4000.0,1210.0,2025.0,0,0.0,3.0,1234,34,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,9620000.0,4200.0,2290.0,2027.0,0,2.0,3.0,1272,202,1,9.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8100000.0,4629.0,968.0,2024.0,0,-1.0,3.0,468,180,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9430000.0,4700.0,1197.0,2025.0,0,0.0,3.0,1247,45,1,2.0,14.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6380000.0,3700.0,983.0,2025.0,0,0.0,3.0,1272,202,1,12.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7430000.0,4308.0,914.0,2026.0,0,1.0,3.0,283,180,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6630000.0,3900.0,930.0,2024.0,0,-1.0,3.0,798,61,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,8450000.0,4800.0,1760.0,2026.0,0,1.0,3.0,419,181,1,10.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8680000.0,4019.0,1188.0,2026.0,0,1.0,3.0,471,180,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6100000.0,4766.0,1280.0,2024.0,0,-1.0,2.0,509,34,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8300000.0,4743.0,962.0,2024.0,0,-1.0,3.0,1272,202,1,10.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5190000.0,3396.0,840.0,2024.0,0,-1.0,3.0,1359,61,1,5.0,14.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
3,7000000.0,4000.0,1750.0,2025.0,0,0.0,3.0,581,180,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7550000.0,4194.0,1008.0,2024.0,0,-1.0,3.0,1272,202,1,7.0,10.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,6659999.999999999,3611.0,1017.0,2025.0,0,0.0,3.0,200,216,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6550000.0,3639.0,990.0,2024.0,0,-1.0,3.0,1013,206,1,3.0,9.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6800000.0,4000.0,1700.0,2026.0,0,1.0,3.0,1264,180,1,1.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,8750000.0,5148.0,969.0,2024.0,0,-1.0,3.0,798,61,1,7.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,10000000.0,3643.0,2745.0,2025.0,0,0.0,3.0,186,137,1,5.0,12.0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,8820000.0,4998.0,971.0,2024.0,0,-1.0,3.0,949,181,1,18.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,5540000.0,4963.0,1116.0,2024.0,0,-1.0,2.0,666,59,1,5.0,12.0,0,64,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,9200000.0,4370.0,1170.0,2025.0,1,0.0,3.0,83,127,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7100000.0,4150.0,1710.0,2025.0,0,0.0,3.0,1272,202,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,7020000.0,4000.0,1755.0,2025.0,0,0.0,3.0,919,34,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6270000.0,4100.0,841.0,2026.0,0,1.0,3.0,1133,34,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7180000.0,3889.0,1015.0,2026.0,0,1.0,3.0,596,216,1,9.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7400000.0,4229.0,992.0,2024.0,0,-1.0,3.0,468,180,1,2.0,14.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,8209999.999999999,4759.0,960.0,2026.0,0,1.0,3.0,283,180,1,2.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8100000.0,3682.0,1200.0,2025.0,0,0.0,3.0,1234,34,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7200000.0,4091.0,1056.0,2027.0,0,2.0,3.0,1272,202,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7300000.0,4269.0,718.0,2025.0,0,0.0,3.0,1272,202,1,2.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,10000000.0,4843.0,1136.0,2024.0,0,-1.0,3.0,992,181,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7400000.0,4983.0,965.0,2025.0,1,0.0,3.0,756,153,1,6.0,11.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7200000.0,4235.0,835.0,2025.0,0,0.0,3.0,1150,180,1,7.0,14.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,8400000.0,4800.0,980.0,2025.0,0,0.0,3.0,979,181,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,10000000.0,5682.0,960.0,2024.0,0,-1.0,3.0,949,181,1,9.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6570000.0,9522.0,690.0,2025.0,0,0.0,2.0,154,204,1,2.0,22.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,7200000.0,4000.0,990.0,2024.0,0,-1.0,3.0,1113,116,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6000000.0,5000.0,1000.0,2025.0,1,0.0,2.0,1272,202,1,2.0,4.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,9500000.0,5149.0,1845.0,2025.0,1,0.0,3.0,41,170,1,6.0,11.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7200000.0,4286.0,975.0,2024.0,0,-1.0,3.0,468,180,1,1.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,5400000.0,4000.0,765.0,2025.0,1,0.0,2.0,186,137,1,12.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5700000.0,3775.0,1510.0,2024.0,0,-1.0,3.0,978,180,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6930000.0,4200.0,1280.0,2025.0,0,0.0,3.0,576,181,1,12.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6800000.0,5312.0,1280.0,2024.0,0,-1.0,2.0,1272,202,1,11.0,11.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,10000000.0,4975.0,2010.0,2025.0,1,0.0,3.0,1272,202,1,5.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,8200000.0,5359.0,1530.0,2025.0,1,0.0,3.0,523,170,1,5.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,1
1,5000000.0,4444.0,783.0,2025.0,1,0.0,2.0,1110,131,1,2.0,5.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
3,5400000.0,3046.0,1773.0,2025.0,1,0.0,3.0,1360,208,1,8.0,12.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,6200000.0,4593.0,900.0,2025.0,1,0.0,3.0,147,135,1,9.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7500000.0,6361.0,819.0,2025.0,1,0.0,2.0,889,1,1,10.0,11.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7500000.0,4902.0,1071.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,5300000.0,4125.0,899.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,57,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,8000000.0,3951.0,1417.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,6500000.0,4913.0,926.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,57,-1.0,0,0,0,0,0,0,0,0,1,1,1
3,7400000.0,4111.0,1800.0,2025.0,0,0.0,3.0,215,40,1,5.0,12.0,1,132,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,5790000.0,3900.0,810.0,2024.0,0,-1.0,3.0,1152,180,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8350000.0,4770.0,912.0,2025.0,0,0.0,3.0,1272,202,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9500000.0,4318.0,1320.0,2025.0,0,0.0,3.0,370,180,1,13.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5940000.0,4000.0,999.0,2024.0,0,-1.0,2.0,280,40,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6750000.0,3900.0,918.0,2025.0,0,0.0,3.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9500000.0,6129.0,1100.0,2025.0,1,0.0,3.0,1028,27,1,0.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8500000.0,6425.0,768.0,2025.0,1,0.0,2.0,420,174,1,2.0,3.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6000000.0,5391.0,725.0,2025.0,1,0.0,2.0,306,34,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,9900000.0,7857.0,765.0,2025.0,1,0.0,2.0,1272,202,1,3.0,3.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9500000.0,6397.0,891.0,2025.0,1,0.0,3.0,921,34,1,0.0,10.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5800000.0,5273.0,1100.0,2025.0,1,0.0,2.0,868,66,1,5.0,12.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5400000.0,4655.0,860.0,2024.0,0,-1.0,2.0,81,180,1,2.0,13.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,1,1
3,8300000.0,4705.0,1764.0,2024.0,0,-1.0,3.0,1272,202,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,7200000.0,3800.0,1895.0,2027.0,0,2.0,3.0,1133,34,1,9.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,7000000.0,5983.0,1170.0,2025.0,1,0.0,2.0,1272,202,1,2.0,10.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6500000.0,5732.0,1100.0,2025.0,1,0.0,2.0,1272,202,1,3.0,5.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
1,8700000.0,5387.0,936.0,2025.0,1,0.0,3.0,1199,181,1,7.0,14.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6700000.0,3631.0,1845.0,2026.0,0,1.0,3.0,1147,216,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7000000.0,4746.0,855.0,2025.0,1,0.0,3.0,617,180,1,7.0,13.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,9500000.0,6028.0,1103.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,130,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,7200000.0,5926.0,850.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,56,-1.0,0,0,0,0,0,0,0,0,1,1,1
3,8500000.0,5312.0,1600.0,2025.0,1,0.0,3.0,1272,202,1,5.0,10.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7450000.0,4257.0,968.0,2025.0,1,0.0,3.0,1264,180,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,7600000.0,5118.0,1485.0,2025.0,1,0.0,3.0,1028,27,1,7.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5700000.0,4560.0,810.0,2025.0,1,0.0,2.0,827,180,1,8.0,13.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,8000000.0,6785.0,766.0,2025.0,1,0.0,2.0,486,66,1,10.0,11.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4600000.0,4368.0,1053.0,2025.0,1,0.0,2.0,328,34,1,3.0,5.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,6500000.0,4659.0,1395.0,2025.0,1,0.0,3.0,177,134,1,3.0,5.0,1,122,180.0,0,0,0,0,1,0,0,0,0,0,0
3,8100000.0,4252.0,1905.0,2025.0,1,0.0,3.0,510,154,1,5.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,1,0,0
3,6500000.0,4167.0,1560.0,2025.0,1,0.0,3.0,1124,85,1,4.0,5.0,1,25,-1.0,0,0,0,0,0,0,0,0,0,0,1
3,5000000.0,5447.0,918.0,2025.0,1,0.0,2.0,1272,202,1,3.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8500000.0,9681.0,614.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,7100000.0,4931.0,1008.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,130,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,6000000.0,3333.0,1044.0,2025.0,1,0.0,3.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6000000.0,4938.0,850.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,8000000.0,5556.0,835.0,2025.0,1,0.0,2.0,1272,202,1,4.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7500000.0,6173.0,850.0,2025.0,1,0.0,2.0,183,174,1,1.0,5.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,7800000.0,4685.0,1165.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,58,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,8200000.0,6457.0,850.0,2025.0,1,0.0,2.0,343,40,1,7.0,13.0,1,84,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,6500000.0,4947.0,789.0,2025.0,1,0.0,2.0,596,216,1,7.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,6980000.0,3900.0,968.0,2027.0,0,2.0,3.0,1133,34,1,5.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6500000.0,4248.0,1530.0,2025.0,1,0.0,3.0,268,204,1,7.0,11.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,5600000.0,5556.0,774.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,57,-1.0,0,0,0,0,0,0,0,0,0,0,1
1,5500000.0,4400.0,650.0,2024.0,0,-1.0,2.0,1359,61,1,8.0,12.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,8000000.0,5079.0,1250.0,2025.0,1,0.0,3.0,1093,34,1,3.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,6090000.0,4758.0,1280.0,2024.0,0,-1.0,2.0,67,79,1,8.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,7250000.0,4866.0,1490.0,2025.0,1,0.0,3.0,772,181,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,8500000.0,5312.0,1600.0,2025.0,1,0.0,3.0,1133,34,1,6.0,10.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,7300000.0,4424.0,1155.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,57,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,5800000.0,4567.0,1100.0,2025.0,1,0.0,2.0,343,40,1,10.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,8200000.0,4449.0,1150.0,2025.0,1,0.0,3.0,1111,85,1,3.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
